Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,A91,A92,A93,A94,A95,A96,A97,A98,A99,A100,A101,A102,A103,A104,A105,A106,A107,A108,A109,A110,A111,A112,A113,A114,A115,A116,A117,A118,A119,A120,A121,A122,A123,A124,A125,A126,A127,A128,A129
9/24/20 0:00,44544.67992,43472.56603,42287.96252,42144.67776,36610.20332,36656.40403,36562.62779,,,,36906.07488,36730.51992,,,,,28420.97319,,,28098.56195,28721.41173,34110.75422,22731.86014,21545.83557,22314.68421,37372.5859,10078.93719,37845.30733,32308.41275,22544.52261,22145.51311,28821.99822,22338.18144,22258.94307,21126.84315,21714.20334,25522.11311,25551.77543,20434.84843,19280.16198,,24989.02297,,,14871.38795,20361.39808,,39628.81045,,8965.111905,4.14044E-05,,22712.87129,25514.43031,,39747.47306,,6.60489E-05,25662.38085,,,,0.001623022,0.009137153,14829.59056,15294.67107,21661.82895,0,22091.89374,,7678.963206,4971.286693,20410.65589,20843.37071,,19253.05003,19749.58878,16825.23662,12187.64551,18540.19733,12280.02677,0.0000635,17709.22308,12298.32989,,12464.54907,,12535.81029,14164.11761,,,12404.48716,14395.54966,12160.13602,6.78222E-06,0.001575407,14265.98527,14200.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/20 1:00,34710.52755,34456.99107,33608.85397,33413.32703,27699.81256,27628.1026,28019.60014,27906.29821,,,28251.37631,27452.97756,,,,,21328.69834,,,21088.97353,21440.83667,26001.97865,16512.66795,16499.64858,16423.29695,29467.34238,7854.526743,29756.54987,24956.90595,16762.81581,15985.34615,21515.57824,16451.48043,17257.12413,16147.48149,16960.92959,18593.20331,18718.11598,16037.20914,15168.6149,,18349.47812,,,11074.84464,15699.91547,,31299.61775,,6686.466504,3.58311E-05,,16479.83762,18508.3538,,31046.40155,,3.51289E-05,19064.39445,,,,0.000235798,0.014364811,11653.64623,11676.59049,16039.54909,0.896503922,16345.48742,,6018.064222,4005.849313,14999.2024,15729.54187,,14466.32043,14642.50032,12663.13141,8782.643967,13799.84796,9565.839727,1.79644E-05,13026.48076,9257.227489,,9618.565305,,9482.597771,10638.08728,,,9298.093296,10896.00405,9314.160698,1.04356E-05,0.416552756,10831.26102,10919.26234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/20 2:00,26328.86541,25621.65317,25474.82689,25447.01912,21910.59907,21476.98124,22134.51074,21950.11221,,21816.85888,22084.6706,21569.10802,,,,,15057.11084,,,15034.9869,15117.23123,18743.1438,12153.32257,12058.77156,8653.848265,21956.29485,5761.322562,22341.43992,18033.31299,12595.18071,11781.14806,15433.20636,12097.6775,12380.76234,11490.09351,12377.10944,16531.80214,16406.22986,11220.76819,10616.56251,,16154.5474,,,10682.6775,10932.1204,,23381.56303,,7907.068868,3.76711E-05,,12283.62296,4959.105036,10715.54059,23246.18909,,2.64356E-05,16566.63533,,8323.242886,,0.125943244,0.001244442,9755.836805,9689.346036,11713.88659,0.3023353,11720.99472,8290.555433,5227.506833,4042.765444,10898.07999,11392.77184,8578.587795,10264.34553,10717.98971,9155.985764,2379.1044,10065.73961,7936.309778,0.834497111,9608.496548,7731.682684,8850.046555,8097.95316,8914.20156,7046.8943,7742.817481,,,7937.811491,7737.83592,7849.77588,6.36444E-06,0.002469009,7794.283246,7771.186208,,,,,3261.896334,,,,1777.095655,683.5420654,,,,,,,,,,,,,,,,,,,,,
9/24/20 3:00,21752.87426,20869.28611,21209.4851,20690.66678,16797.37217,16652.36288,17088.34724,16947.52611,,16664.59874,17393.73477,17062.58303,,,,,12188.89451,,,12339.15024,12335.44488,15722.07579,12715.44682,10373.68424,,17670.67005,5256.851702,18218.47154,14592.82123,12801.49519,11968.777,12355.7525,12039.56306,9045.755034,8529.373557,9219.224111,13028.09501,13235.21497,8365.460021,7790.478398,,12737.71028,,,8893.698027,8061.527323,,19170.87399,,6615.165981,3.27556E-05,,12104.5837,,7590.983038,18710.15608,,4.23311E-05,12851.8691,,6152.03179,,0.000455022,0.002124238,7320.794174,7304.394527,10608.52182,0.00873976,10688.8023,6430.567772,4224.448144,3394.936168,9829.054784,10119.0886,6308.369714,9438.794475,9738.280108,8253.984313,,9450.544898,6071.897269,0.204603722,9030.030881,5854.845969,6701.850025,6233.777233,6944.000497,7161.508319,5567.04513,,,6086.518041,5775.504874,6279.097323,9.19111E-06,0.317550364,5824.095131,5761.583554,,,,,2746.059333,,,,1470.914309,530.8046909,,,,,,,,,,,,,,,,,,,,,
9/24/20 4:00,17368.08517,17150.8647,17346.43847,17120.50234,13390.85259,13527.46987,13617.62308,13486.92217,,13549.3234,13866.72042,13813.02218,,,14141.3858,13616.94655,9799.82516,13826.73634,13829.39951,9974.658912,9751.38662,13023.94559,10337.93099,8439.109048,1059.778756,14391.63683,4586.580024,14756.16633,12140.71466,10303.77625,9691.450091,10017.65252,9823.290765,7298.037888,6846.767656,7596.546396,10248.76713,10389.03681,6854.696605,6552.712522,,10331.20679,,,6821.789581,6646.302217,,15647.94402,,4618.366445,4.16889E-05,10246.23975,9993.420697,532.2281974,6173.823282,15261.22301,10570.99436,5.46133E-05,10556.05205,,5095.663392,,0.000527231,0.022123718,5675.959385,5554.549499,8865.881882,0.000132338,9218.602578,5301.196059,3304.384712,2596.549571,8416.907865,8298.973459,5137.168282,7911.374346,8339.847332,7109.312761,262.170304,7982.207014,4797.17589,1.35467E-05,7561.931262,4509.689612,5518.145284,4842.349184,5652.054156,6101.214355,4432.459359,4591.552192,4289.27423,4566.00776,4749.437449,4643.40533,1.07822E-05,0.001609427,4554.664697,4601.880373,,4614.296391,,,2200.410672,2811.894205,,,1086.22214,412.6587707,,,,,,,,,,,,,,,,,,,,,
9/24/20 5:00,14555.00721,14303.55287,14460.73568,14260.87196,12375.95439,12310.66201,12760.34974,12479.37101,14838.63427,13139.62827,12684.66975,12673.49433,,14710.37209,13202.11213,12539.77904,8286.527405,12678.37731,12970.87344,8285.703646,8235.898511,11079.69491,8314.80372,7402.090943,1065.301804,12037.52397,4060.197874,12298.28535,11197.78864,8414.876907,7877.914615,8606.518683,8012.137021,7443.607505,6901.959243,7661.159644,10130.3154,10068.19971,2487.076525,6512.505865,,10011.51583,,8058.049657,6557.054351,6564.095479,,12866.09294,8207.746734,4417.03695,7.13178E-05,9947.749146,8000.637918,617.4505924,6430.601428,12694.88809,10328.74128,0.00004332,10198.32845,7993.19191,5036.326341,7996.328386,0.002919776,0.002602773,5195.278371,5175.416363,7693.132155,1.654768262,8049.32283,5235.284658,3133.97066,2157.22844,7149.880513,7331.254848,5372.026557,6780.079777,6870.452186,6249.902609,280.7497011,6378.742408,4449.715614,1.78044E-05,6227.730415,4355.83055,5578.868274,4326.774077,5721.754669,4689.147207,4423.403078,4170.854991,4004.862778,4089.645412,4641.508646,4269.040782,6.19556E-06,0.138748062,4593.741703,4564.06301,5054.780882,4440.795123,2438.207147,2706.714813,2244.710961,2472.755213,2550.578677,1856.878789,1168.643505,443.1489409,,,,,,,,,,,,,,,,,,,,,
9/24/20 6:00,14835.89689,14635.31033,14814.3289,14646.36074,14595.96726,14521.93384,14637.26576,14927.63384,15120.06576,14596.08715,14687.01907,14825.20624,,14863.87437,15164.45905,14946.30573,9466.016311,14850.38125,15077.577,9675.640311,9448.662226,12831.02224,9344.747633,8455.430332,1036.840484,12446.05537,4668.847174,12349.38831,12660.61646,9408.971786,9092.215456,9635.766794,9002.080758,9338.541899,8781.806717,9387.628896,12468.37305,12543.63257,8889.250722,8188.868505,,12499.50586,,9181.621624,8009.836599,8328.418377,,13419.54309,9189.527127,5798.073838,2.89422E-05,12297.46916,9247.276381,952.4213917,7843.398869,12962.16368,12809.04211,0.000753567,12794.92245,9048.739579,6340.755725,8787.305943,0.000834069,0.001559033,6057.932968,6214.395721,8858.399509,0.001141229,8930.848378,6157.061034,3588.188229,2474.83778,8001.857017,7976.299135,6465.049441,7629.800933,7662.142455,6803.046755,456.0135976,7220.398102,5114.964715,0.92161772,7123.877538,5101.782872,6925.918782,5189.457626,6881.48033,4960.12545,5686.317851,4939.163705,4841.104119,4938.925074,5825.431758,5080.582661,7.87556E-06,9.65333E-06,5515.621425,5595.857312,5743.360179,5194.475356,2640.537264,3189.535503,2866.353962,2495.523441,2573.902573,1924.664637,1467.238876,536.4591848,,,,,,,,,,,,,,,,,,,,,
9/24/20 7:00,19648.9007,19351.78768,19218.99089,19278.95984,21488.59732,21704.25997,21688.58071,21717.02001,19846.00233,19779.5201,21705.40802,21607.47753,,19553.33061,21904.01682,21785.03862,15280.06905,21908.85083,21731.2467,15189.2956,15070.08789,18090.98615,14758.4924,11999.1369,1750.567646,16674.96005,6474.225536,16755.1307,17338.13663,15134.95966,14658.27605,15502.12053,14455.04432,13823.67376,13320.20763,13978.05542,18909.03534,18909.69553,13215.19286,12165.35501,,18712.12097,,14532.29197,12227.71552,12573.09518,,17642.08912,14718.30824,8758.365415,3.18844E-05,18685.27187,14628.6246,1697.624375,11820.67807,17533.19388,19181.69146,0.003762633,19079.27574,14596.01883,9548.165385,14066.83957,0.000411487,0.002281204,8967.956834,9390.512467,12408.1088,0,12385.53621,9040.280635,5479.704557,3952.663236,11616.05614,11636.14209,9112.710097,10698.61725,11140.81315,9874.714982,830.1937915,10424.35054,7888.599941,2.07556E-05,10028.56127,7856.031559,9647.767564,7955.519328,9697.658171,7364.362122,8207.823552,7596.950175,7600.530406,7812.788515,8449.858499,7771.625153,1.18756E-05,0,8177.85827,8458.844504,7580.096028,6951.031425,3181.589069,4569.750655,3911.762925,3158.071401,2849.211274,2142.859382,1748.010272,740.5704548,,,,,,,,,,,,,,,,,,,,,
9/24/20 8:00,28864.71372,28597.94651,27593.24801,27877.50497,31704.26551,32065.6085,32156.69673,31838.2597,28871.1562,27975.94743,31858.95523,31867.8702,,28649.92954,32014.78958,31725.41148,15330.94116,31797.72466,31966.34427,24483.2311,25089.69888,26386.74061,23007.44929,17337.47037,3277.593745,25274.96593,9660.473589,25172.37169,25026.80728,23567.98963,22964.36713,24968.87197,22934.26884,19894.14388,19038.80095,20078.85366,26618.12477,26527.00689,18782.40408,17428.37604,,26537.40832,,22904.30377,17343.51298,18186.52098,,26710.38615,22756.60427,12454.59986,5.07556E-05,26474.26062,23075.37462,2796.672138,16875.18443,26833.08022,26627.32153,0.000915662,26815.18441,23822.97457,13539.91708,22966.13482,0.000190404,0.001127884,13645.45751,13838.20268,18017.21158,0,17924.97831,13236.46471,7896.561073,5979.283241,17070.95346,17134.32762,13301.01736,15942.64182,16229.16881,12656.26104,1503.906292,15436.05151,11953.88574,6.67733E-05,14812.07527,11872.65725,13960.34204,11653.50384,14017.86116,11142.35012,12200.52382,11520.24731,11440.04009,11704.38185,12343.68971,11740.14997,0.015685102,2.13E-07,12321.25909,12365.85864,10233.28384,9118.649081,4516.913242,6122.598915,5084.573709,4646.934139,3620.636761,2606.455472,2389.588167,927.5581682,,,,,,,,,,,,,,,,,,,,,
9/24/20 9:00,37464.17659,37035.25115,35375.56994,35580.70484,36347.18406,36773.44161,36821.53332,36516.92864,36863.04167,35594.64172,36566.18726,36827.55993,,37007.16416,36748.0067,36779.50691,31614.35404,36734.62262,36536.31078,31137.19928,20806.71406,32580.10659,27793.29224,21659.10271,4670.262622,32867.69753,11990.27286,32804.62072,31478.47582,27808.58141,27635.83659,31640.17363,27613.3624,24455.65339,23483.40828,24318.45901,30451.10236,30400.9599,22949.55391,21759.75195,,30149.26739,,27155.62457,19666.03551,22470.78239,,34522.98373,27487.82995,14252.6215,8.02622E-05,30226.13993,27693.09293,3805.736411,20858.55327,34507.92967,30850.43397,0.000958609,30555.18404,30131.68991,16749.6455,29329.66025,0.000555947,0.007897478,16420.42218,16671.15987,21370.14169,2.13E-07,21269.29912,17031.13956,9658.16361,7182.213351,20005.2603,20209.59187,17099.63641,18796.66694,19176.07207,16722.95068,2226.606192,18219.59563,14165.54635,4.84622E-05,17271.66367,14083.6442,17840.52209,14001.50431,18107.46875,13212.51347,15754.37425,13998.8202,13745.71184,14111.2534,16060.40699,14250.51631,0.401165213,0.049089016,16051.94533,15992.44267,12558.88277,10491.05327,6208.184397,7200.595855,6758.943516,6456.912972,5135.371982,4066.91818,4204.54845,1151.665401,0.459016893,0.046945531,0.042272273,0.039722169,0.040350118,0.033520444,0.047394862,0.002271238,,0.042619347,0.02697602,0.018414811,0.017543142,0.021298009,0.038542296,0.044822056,0.003566976,0.026958,0.0010265,0.000405144,0.000228689
9/24/20 10:00,41562.74626,41184.40318,39684.74688,39848.2013,39388.4094,40437.89443,40093.90006,39603.47629,40802.69017,40786.84513,39651.52953,39863.51256,,41032.78019,40016.75599,39769.9256,33640.6452,39947.66667,40302.25001,33509.56466,34091.75062,36638.19945,30414.67737,24538.82794,5889.972244,36435.78319,13960.4247,36555.33644,34998.48108,30455.44419,30107.29034,34207.92287,30004.29345,27811.30135,26740.91084,27329.03521,33206.21158,32893.97777,25910.45421,24571.28702,,33129.84066,,29679.71109,21516.92005,25308.1374,,38225.81952,29764.64904,15899.57282,2.14222E-05,32998.96368,30429.05811,4821.666377,23515.14839,38277.84827,33344.42301,0.000785324,33079.06361,32351.14525,18982.94791,31509.00935,0.000326991,0.560500407,18296.39199,18303.535,23452.39882,0,23539.0924,19583.70296,10496.80413,8010.978826,22149.02685,22601.17906,19764.70247,21041.40509,21006.31132,18661.68741,2773.697577,20221.72002,15473.41011,0.006867251,19137.01907,15563.44345,20384.92674,15376.05837,20542.19433,14824.47002,18144.89328,15287.3075,15248.68957,15473.50846,18261.98846,15470.4364,0.001032856,0.023211144,18375.55962,18209.24393,14407.06655,10847.25335,7129.412325,7806.820743,7417.80163,6938.388035,7042.323175,5862.425925,5951.129168,1264.990113,0.143563049,0.02563244,0.028777784,0.022309573,0.025497067,0.022218911,0.049635916,0.001548193,,0.021445698,0.034390818,0.019363913,0.018842589,0.020289598,0.036994871,0.043277773,0.002349942,0.004831176,0.001005087,0.000661393,0.00007344
9/24/20 11:00,44884.35297,44676.76151,42471.1983,42607.31995,42215.26519,42941.79089,42692.26617,42219.59567,44209.23634,44343.93424,42229.59747,42525.68696,,44687.67725,42661.96435,42479.9966,36114.19365,42037.69105,42610.99622,35774.67931,36434.02706,39363.43919,32388.35045,26355.70407,7016.642236,39928.87889,15176.94859,39948.43122,37657.88708,32220.36965,32080.48875,36455.20984,32090.83998,30282.50072,28924.85301,30011.71184,35173.01607,34833.20665,28312.7641,26818.48241,,34869.80521,,31358.59565,23474.89954,27440.86026,,41646.62928,31387.15362,16980.61521,0.389984902,35241.38924,32142.33314,5817.681865,25878.82498,41958.91259,35325.66344,0.019531507,35107.95472,34538.69413,20844.92952,33653.95604,0.00166612,0.005497049,19558.13263,19683.64073,25060.19501,0.694744153,25076.3826,20979.18326,11376.37056,8625.587,23600.08318,24030.13981,21341.54294,22107.38304,22690.70088,19916.66124,3214.057863,21779.11964,16673.05211,0.011709876,20772.76933,16656.2828,21991.32543,16420.44917,22147.53063,16009.82583,19480.30838,16384.13934,16036.01005,16594.94062,19903.52398,16628.80638,0.150738036,0.885786356,19881.08651,19551.50772,14090.14681,11453.49342,6983.624217,7709.368726,7457.052153,7023.734138,6749.033191,5987.805341,5952.293704,1362.246298,0.140180542,0.029053033,0.02841876,0.024984293,0.022066131,0.025525276,0.044250298,0.002921951,,0.0221625,0.028666571,0.018258582,0.020369342,0.023749893,0.029910938,0.035600733,0.002513618,0.003512276,0.001008822,0.00061374,0.00015126
9/24/20 12:00,47846.43652,47102.23083,44847.63077,45101.34839,44514.33226,45547.44505,45531.64935,44742.91698,47015.998,46517.98364,45101.71922,45191.20961,,47260.0166,45287.43862,45031.92711,38161.07533,44898.61768,45292.91453,37721.45286,38495.64041,41696.82478,34210.82454,27819.93833,8303.613757,42765.05449,16645.99837,42676.35435,39798.50291,34459.9752,33921.71345,38405.04177,34041.34274,32433.29761,30745.77635,31921.98931,37651.06926,37287.54428,30437.77104,28532.42012,,37029.76735,,33275.57579,24978.64499,29649.02097,,44714.69387,33422.42154,18325.01137,0.003323724,37736.4375,34119.53236,6875.818743,27488.83122,44531.30984,37621.90825,0.001820807,37348.36123,36370.48133,22296.61714,35592.31998,0.000389011,0.005146536,20939.8394,20727.35734,27199.38585,2.16244E-05,26971.29106,22129.8791,12068.66995,9241.601503,25332.82998,25841.29433,22205.51319,23840.36076,24437.21822,21583.39368,3691.67636,23568.58454,17689.18568,0.006704382,22484.93001,17610.26605,23047.15881,17572.46741,23153.57367,17289.23726,20582.33528,17382.36298,17220.42599,17576.13651,20745.13061,17761.06302,0.997946558,0.240093284,20819.10914,20566.25856,14265.23383,11502.71028,7163.295181,8035.488239,7620.46785,7476.849548,6324.11775,6988.78003,5695.453546,1374.568963,0.150008533,0.021536462,0.02112288,0.021057444,0.021402542,0.021085251,0.283546944,0.003783398,,0.021421453,0.032128373,0.018183089,0.020388789,0.024739064,0.023040391,0.026978418,0.0029798,0.00337414,0.00138142,0.000386613,4.06333E-05
9/24/20 13:00,51545.04091,51092.83361,47941.22832,48476.89296,47487.17026,48534.19914,48791.41868,47371.47643,50232.87069,48976.27655,48567.57825,48622.18793,,50251.67603,48943.01197,48427.41486,40625.16077,48040.43282,48710.76002,40084.89413,40989.97822,43855.66722,37288.9304,29784.97999,9935.148238,46019.9532,17867.53989,46105.90696,42405.60757,37429.82259,37082.45141,40737.71038,37284.79043,33804.35925,32098.71596,33620.18658,39894.55194,39519.13594,31752.51557,30204.37667,,39507.99056,,36320.6098,26577.84502,31000.31313,,48163.214,36553.67856,19761.71423,0.007470124,39733.93817,37492.68778,7932.435254,29021.93836,48344.91423,40196.81592,0.002711978,39976.96864,39003.86581,23582.47577,38142.76632,0.0003344,0.003405427,22588.14458,22401.16172,28834.51018,0.000580096,28934.75758,23561.59714,13078.97089,10059.36259,27350.19147,27863.64099,23598.89489,25849.72819,26191.49993,23443.40269,4320.484929,25442.3008,19212.96989,0.026751791,24066.36318,19234.1981,24471.21238,19148.46542,24533.72404,18478.34205,22124.20978,18893.78561,18664.24676,18892.85714,22073.99551,19122.29069,1.387242698,0.64193904,22212.16659,21943.12161,14416.02589,11950.2744,7271.439112,8384.272381,7717.969872,7506.563513,6103.134305,7138.959663,5118.612857,1374.190661,0.072718622,0.024890382,0.02148094,0.020755782,0.027706464,0.024203222,0.064841524,0.003556276,,0.028228591,0.036103653,0.016169722,0.01662012,0.031488409,0.018358204,0.023425298,0.002982782,0.003778507,0.001691524,0.00065176,1.13333E-06
9/24/20 14:00,52144.03969,52009.12019,48759.75721,49245.57179,46818.95351,47708.47379,48162.9595,47330.7278,50767.59518,49161.31379,48080.95842,47627.71544,,50961.79961,48241.45365,47725.3972,40374.16548,47196.93312,47242.88887,39685.24775,41039.72598,44076.25092,36596.12141,29862.89994,10423.31688,46617.45509,18117.68835,46898.02921,42384.99787,36978.83962,36617.46636,40864.29409,36501.08157,33643.83593,32035.81123,33521.43535,38692.46887,38706.427,31833.12983,29979.86118,,38671.09449,,35626.41991,26157.1062,30833.65546,,49300.17231,35881.48437,19612.20398,0.000158598,38673.58535,36292.97628,8561.074251,28785.72261,49414.71385,39118.64514,0.014076611,39150.86175,38694.69975,23474.06449,37446.37012,0.000976082,0.054186576,22006.06531,21927.3961,28455.6464,0.000156067,28267.72419,23005.99894,12616.35826,10137.6973,26730.71237,27235.47528,23381.41145,25356.65792,25702.04752,22948.88525,4484.708596,24605.42003,18693.18995,0.003013811,23522.79982,18571.88659,23877.83195,18698.4754,24224.73321,18412.10506,21454.64974,18368.76516,18042.87639,18454.09002,21669.73142,18532.01191,0.211987156,0.0045479,21597.89809,21585.31318,15302.82523,12269.56438,7537.858271,8516.21211,7634.290907,7888.525683,6248.27616,7017.847258,5439.89421,1505.547446,0.134947344,0.154791362,0.154796444,0.152359402,0.151563709,0.137227469,0.074168398,0.053398513,,0.128829224,0.045614467,0.025473831,0.017089767,0.027683816,0.012197547,0.020445749,0.00264892,0.005230402,0.001199422,0.000347456,0.000118391
9/24/20 15:00,52747.7698,52476.76528,49140.01961,49090.39176,48106.2926,48631.39012,49038.90944,48153.53393,51649.59527,48870.50445,48602.20378,48546.29299,,51601.533,49004.04739,48584.50701,40741.18231,47845.04997,48042.43772,40071.6195,41478.612,44639.98292,37854.81589,30114.31735,11884.68556,46883.21997,18834.09337,47168.6315,42783.49762,38198.24072,37828.91133,41338.6857,37723.98175,34010.73898,32401.20558,33829.35235,40029.34125,39659.65559,32012.91358,30159.37514,,39691.84938,,36915.39783,27224.91773,31110.74344,,49601.66577,36588.75384,20682.03108,0.000310729,39689.53638,37868.70653,9673.375688,29066.17625,49518.06411,40450.83287,0.034964911,40103.3937,39250.18198,23790.1113,37662.96169,0.0004972,0.003086147,22248.23427,22179.97095,29349.79684,9.51933E-05,29018.86136,23031.71,12966.87962,10177.878,27591.25209,28127.19783,23249.81412,26426.73517,26728.63277,23959.54613,4908.322206,25773.49207,18892.86885,0.003452773,24220.88662,18841.88615,24123.98191,18703.16977,24113.86721,19257.90983,21560.00636,18493.24153,18301.61509,18548.23132,21535.54347,18674.80558,0.013058042,0.050475702,21668.44836,21456.96197,15316.83263,12512.24283,7616.793044,8594.073948,7707.686319,7596.323898,6542.688703,6562.868251,4325.668065,1417.079881,0.098489964,1.093601798,1.191748693,1.225311031,1.193488711,1.156339016,0.099504338,0.379049409,,1.170180496,0.051285022,0.025364476,0.021654247,0.029085847,0.009649742,0.016350204,0.002781551,0.004883151,0.000973929,0.000243116,0.000198004
9/24/20 16:00,54305.34475,53807.76133,50735.16597,50565.26417,49796.95591,50484.51385,51185.34887,49914.80762,52999.44375,49348.36498,50549.71555,50467.54496,,52926.42609,51179.30893,50559.44767,41466.94607,49281.69804,49235.72169,41224.15504,42386.27512,45821.76132,38645.10566,31020.09536,13005.52236,48781.99125,19361.29371,48747.97468,43679.07632,38878.9315,38266.141,42287.32753,38307.47186,34055.52342,32637.85133,33667.30664,41510.45353,40691.14228,32084.38637,30408.58238,,40618.58167,,36904.72406,28026.04568,31026.21072,,51039.28378,36853.59185,21704.52141,4.90267E-05,40699.22714,38837.26028,10730.69509,29562.48524,50997.80341,41056.52608,0.021766064,40960.14953,39853.72749,24024.45998,38609.47749,0.000836647,0.009197309,22818.90241,22683.65131,30061.14191,0.012036416,29971.12229,23367.89766,13372.0366,10508.38773,28111.16582,28815.00575,23352.17472,27046.94445,27453.62036,24401.85291,5479.177693,26363.84036,19658.16302,0.000522731,24725.41914,19152.87751,23874.46628,19049.18261,24321.79924,19964.93368,21486.90643,19065.2572,18748.87332,19005.06229,21623.07843,19112.34552,0.003425733,0.002653751,21846.09606,21468.57978,15322.0251,12484.38829,7644.932302,8368.116368,7618.212395,7088.929292,6165.897781,5943.966332,3952.365472,1356.743083,0.072658011,1.432387651,1.44219658,1.488637067,1.411497069,1.332486093,0.07881152,0.0026954,,1.56330566,0.02850254,0.032931484,0.038315818,0.030751756,0.006521956,0.012422978,0.004455193,0.003909296,0.002213209,0.000732782,0.00008114
9/24/20 17:00,55068.86983,54634.08375,51571.22804,51396.1064,50525.10964,50944.73929,51835.65918,51071.77522,54019.54423,50003.13277,51099.55763,51077.34083,,53101.9816,51833.34007,50871.66522,41866.36932,49571.00626,49636.06738,41114.64486,42005.69956,45957.44004,38627.62982,31383.63623,13717.30443,49030.87897,19628.47462,49402.44341,43974.37043,38487.57637,38029.03044,42043.52106,38219.79253,34033.96068,32448.49544,33619.69697,41141.04401,40922.45862,31710.09458,30549.03313,,40635.30857,,36987.06375,27871.43074,31217.61505,,51551.50343,37116.37682,21782.18124,6.28756E-05,40865.29248,38813.41146,11401.28523,29455.4668,51422.70348,40997.59243,0.001088924,40822.50292,39767.23056,24171.56772,38660.59015,0.000826889,0.001847853,22792.81837,22681.05619,30166.39067,0.009730276,29947.10706,23302.27628,13507.45738,10857.22015,28359.20474,28456.97621,23242.27583,26881.95465,27228.96355,24288.31762,5778.97533,26406.69915,19552.74411,0.010982587,24816.33413,19231.70259,23939.5145,19039.45619,24506.21666,19709.55919,21777.64705,18904.74982,18901.18309,19048.39778,21795.89379,19353.13269,0.003627111,0.006143287,21803.84956,21539.52399,14970.65442,12223.64326,7671.024093,8223.282911,7562.680619,6669.625865,5556.632198,5563.760206,3767.41503,1376.078822,0.594711769,1.454460302,1.451438418,1.314312127,1.354708227,1.547981909,0.052331589,0.004076893,,1.295498787,0.031340682,0.027133191,0.044804189,0.021639047,0.005545331,0.010853589,0.005295631,0.002661976,0.001410042,0.000783642,0.000204702
9/24/20 18:00,55678.29913,55228.40768,52412.79841,51768.43887,50149.36755,50588.40642,51314.25213,50534.69004,54265.89551,52217.95875,50928.10573,50637.88112,,53872.87867,51260.45713,50524.19622,41578.21143,49888.82343,49870.44851,41064.27501,42069.64327,45892.95068,38351.95191,31737.32108,14544.04143,49184.0906,19903.1787,49459.35398,43943.70438,38304.82703,38016.68984,41754.1543,37923.59572,34506.50598,33227.19321,34372.00309,40951.70204,40932.16257,32311.37316,31014.68945,,40632.79716,,37101.05641,27908.88718,32081.70448,,51470.01355,36885.01268,21808.03216,0.000100284,40393.64154,38316.90093,11937.08612,29780.37299,51619.01468,41426.10833,0.000646367,40986.18381,39540.46999,24976.53652,38664.39783,0.000178362,0.014395109,22377.87388,22551.1208,30261.6102,0.001098998,30291.18736,23661.47515,13435.77103,10769.81346,28511.07997,28639.4348,23447.38602,26773.23244,26980.36891,24348.37294,6061.352365,26601.10258,19144.06174,0.000699407,24946.46441,18882.20855,24539.26105,18939.97094,24841.20193,19779.45361,22220.20529,18556.78447,18589.7844,18852.43323,21981.55164,18973.64915,0.015250104,0.005245804,22519.75929,22096.60373,14939.77446,11998.23115,7540.585614,7796.631556,7501.40558,6569.019007,5713.051016,5120.222942,3434.439801,1299.872737,0.058007562,1.585186038,1.587359409,1.514540996,1.356625571,1.599203109,0.037377116,0.002365453,,1.348203844,0.032063713,0.019384569,0.030529813,0.015197807,0.003353833,0.006317778,0.006647142,0.002524007,0.001513082,0.000460998,0.000128787
